customer_token,tenure_months,monthly_charge_eur,total_charges_eur,num_products,contract_type,payment_method,has_internet_service,has_phone_service,support_tickets_6m,avg_monthly_usage_gb,days_since_last_contact,nps_score,payment_delay_count_12m,age_bucket,gender_encoded,region,churned
3c67301ba053ad47,69,15.53,1083.29,1,monthly,auto_debit,True,True,3,433.4,58,9.0,0,36-50,0,DE-NW,0
cf3ced1a30242c1c,10,91.41,984.27,4,monthly,auto_debit,False,False,7,372.6,253,4.4,3,26-35,1,DE-NW,0
430d5e560fc5effe,25,87.14,2246.56,4,monthly,credit_card,True,True,11,243.9,228,4.2,5,36-50,1,CH-ZH,0
0144e4b8227cbf3f,13,78.77,1108.07,3,two_year,auto_debit,False,True,0,479.0,129,5.9,2,65+,1,AT-W,0
a6bd5c48718d9b02,3,27.04,106.25,2,annual,invoice,True,True,10,185.8,74,7.8,0,18-25,1,CH-BE,0
744d8a1d6cb48194,1,90.26,186.61,3,monthly,auto_debit,False,False,9,106.1,111,1.0,2,65+,0,CH-ZH,1
87dc8c4342f67013,53,86.62,4704.63,2,monthly,auto_debit,False,False,0,495.1,215,1.2,3,26-35,1,CH-ZH,0
a6e44b308296a3d0,49,39.82,1971.8,5,monthly,digital_wallet,False,True,6,18.5,273,9.2,0,36-50,0,DE-BY,0
ebba17080438114d,60,24.99,1529.97,3,annual,credit_card,False,True,8,387.3,252,6.1,3,36-50,1,AT-W,0
3c988be854d19cf7,15,103.52,1615.2,2,monthly,auto_debit,True,True,5,430.7,223,2.3,0,26-35,1,CH-ZH,0
a97be0a50ea38d7b,0,113.08,85.91,1,monthly,auto_debit,False,True,4,164.7,313,7.9,3,36-50,0,DE-NW,0
3fc3ba49c9dc124c,58,27.59,1618.1,5,annual,digital_wallet,True,True,9,239.0,250,9.8,2,51-65,0,DE-BY,0
123d24d4a082ef24,33,95.45,3231.27,2,two_year,invoice,True,True,7,30.1,6,6.7,3,51-65,0,AT-W,0
744590daea52110c,13,50.75,723.78,5,annual,credit_card,False,True,8,52.8,66,2.2,2,51-65,1,CH-ZH,0
32d234c08535ba67,65,36.32,2381.45,4,monthly,credit_card,True,True,7,438.1,56,2.4,3,26-35,1,DE-BY,0
d708cdd5a1ab5147,60,84.5,5134.69,5,monthly,credit_card,False,True,2,198.5,220,5.1,0,51-65,1,DE-HE,0
6a3cbb64234ba753,12,20.16,270.71,2,annual,invoice,False,True,9,138.0,311,4.9,3,18-25,0,CH-BE,0
342bc2899163338d,31,115.69,3650.38,1,two_year,credit_card,True,True,8,50.5,115,8.8,5,51-65,1,AT-W,0
cb70054de19693ac,12,38.09,502.47,4,monthly,invoice,True,False,10,144.0,305,2.9,0,18-25,0,CH-ZH,0
101d05b7bf232350,61,92.6,5758.6,2,annual,auto_debit,True,True,5,449.9,72,9.6,5,51-65,1,DE-HE,0
8e8ef9b2d63288e9,2,33.64,86.69,1,two_year,credit_card,False,True,7,436.6,241,1.1,6,18-25,1,DE-NW,1
89e3a36ad922f12c,67,67.83,4631.11,1,annual,credit_card,False,False,11,175.4,279,2.6,3,36-50,1,AT-W,0
73a33dcdb368fef2,1,101.91,186.88,5,two_year,digital_wallet,True,False,10,259.7,327,0.2,3,26-35,0,DE-HE,0
1a13581cb12c0831,63,18.24,1170.93,4,annual,invoice,True,True,6,319.4,140,8.8,5,65+,1,CH-ZH,0
27e36276d98cabee,22,42.86,1002.41,4,two_year,digital_wallet,False,False,3,20.5,266,7.0,6,65+,0,AT-W,0
62152f503ed652ee,58,74.5,4384.1,1,monthly,digital_wallet,True,False,10,75.1,148,6.2,5,26-35,1,AT-W,0
2ad62cb0b43165d1,36,21.78,804.86,2,annual,auto_debit,True,False,4,2.5,180,6.6,0,18-25,1,DE-NW,0
2aa6d7b211ac3c1c,44,107.27,4827.36,5,monthly,auto_debit,False,True,11,98.4,299,9.2,2,26-35,0,AT-W,0
2626f0f995feaad7,45,41.12,1886.84,4,monthly,credit_card,False,False,2,282.0,347,8.8,6,65+,0,CH-BE,0
97b20d27eeac7dcf,25,41.25,1060.11,3,monthly,credit_card,False,True,6,391.2,223,1.0,4,51-65,1,CH-ZH,0
2f99b0d07788b0a1,45,64.18,2947.18,4,annual,auto_debit,True,False,1,377.9,314,9.1,6,26-35,1,DE-NW,0
379706e13cf85e7f,69,109.49,7615.42,4,monthly,digital_wallet,True,False,12,381.5,265,4.6,0,18-25,0,DE-HE,0
84a767726dc564b9,13,50.02,689.8,4,two_year,credit_card,True,True,11,292.3,261,7.4,0,26-35,0,CH-ZH,1
f68f4bdc055c2fa3,63,29.32,1880.58,2,annual,credit_card,True,False,9,343.9,58,0.7,1,65+,0,CH-ZH,0
4837f180d0eb561f,12,40.96,513.01,5,annual,digital_wallet,True,True,4,202.3,94,8.2,6,65+,1,CH-ZH,1
a54cf8e4bd9cd4d7,56,105.23,5990.99,1,monthly,invoice,True,True,8,370.8,279,2.0,3,36-50,1,CH-BE,0
fc7409b846103218,12,115.7,1523.5,4,annual,auto_debit,False,False,6,74.1,145,4.6,4,51-65,0,CH-ZH,0
7cc3d9f09d5d18c2,38,18.58,727.54,4,monthly,credit_card,True,False,11,229.2,4,9.8,2,65+,0,DE-HE,0
def76f599c8e96a7,67,56.02,3818.09,3,two_year,credit_card,False,True,4,392.5,337,3.0,3,18-25,1,AT-W,0
77145db08d2500c4,60,78.61,4811.6,5,two_year,credit_card,True,False,9,477.6,178,5.8,6,51-65,0,DE-BY,0
75d65b878316d8b6,3,104.46,375.69,1,annual,digital_wallet,False,True,12,404.3,121,1.1,1,51-65,1,DE-BY,1
394b8efc30a36396,7,79.25,661.48,1,annual,credit_card,True,True,5,53.8,230,3.8,5,65+,0,DE-NW,1
7bae829bc27e6ff4,32,66.57,2178.54,2,annual,invoice,True,True,10,479.9,49,2.0,6,26-35,0,DE-HE,0
e9eb878f95923e75,52,74.67,3945.62,5,annual,invoice,True,False,8,176.1,316,9.0,6,26-35,0,AT-W,0
c2ae9458e7377ef2,54,80.67,4442.43,2,two_year,credit_card,True,True,7,115.3,307,5.4,0,26-35,1,DE-HE,0
a2d85430341b11eb,49,88.84,4475.0,3,monthly,invoice,False,False,9,28.3,357,8.9,4,51-65,1,CH-BE,0
0ef584decd975f31,3,18.39,68.05,1,monthly,invoice,False,True,3,246.8,288,9.0,5,18-25,1,DE-BY,0
f3ab14cdd1f7c406,53,77.81,4169.11,5,annual,invoice,False,True,1,17.8,259,2.3,2,51-65,1,DE-HE,0
697080d3446d0659,29,17.25,522.22,2,two_year,digital_wallet,True,False,0,193.6,193,7.0,3,51-65,0,DE-BY,0
114f7360cdf50a16,56,27.39,1572.28,3,monthly,credit_card,False,True,3,116.0,301,0.1,3,65+,0,DE-BY,0
abed2df131af0962,31,100.33,3173.11,2,annual,auto_debit,False,False,9,327.6,125,10.0,1,65+,1,AT-W,0
b891ea3c46babb94,15,83.94,1379.84,2,annual,credit_card,True,False,11,151.4,187,7.8,2,26-35,1,DE-HE,1
ad322e7a390c0744,69,67.86,4777.37,5,annual,credit_card,True,True,2,420.7,266,2.3,5,65+,0,DE-BY,0
e11c4b4d9ebc35d0,47,91.12,4331.47,2,two_year,digital_wallet,False,True,0,249.5,17,2.7,4,51-65,1,DE-BY,0
fa7732efe4772143,7,44.3,354.19,4,annual,digital_wallet,True,True,3,189.7,337,4.3,0,36-50,0,CH-ZH,0
94c152bdf68cc6af,44,113.41,5132.31,3,annual,invoice,True,False,11,414.6,222,8.7,6,18-25,0,CH-ZH,0
f78adc53ffb3b0e6,49,115.01,5726.05,5,annual,digital_wallet,False,True,6,233.7,121,1.3,0,36-50,1,DE-BY,0
046fa5773922c5d8,31,95.99,3078.5,1,two_year,credit_card,False,False,10,125.3,334,8.1,4,18-25,0,DE-HE,0
985b4d44da64c8ed,72,84.38,6189.07,4,annual,auto_debit,False,True,7,18.5,183,4.8,6,65+,0,AT-W,0
ac1307fe013f478f,7,75.85,636.92,5,annual,auto_debit,False,True,4,383.0,141,2.6,3,26-35,0,CH-BE,1
5800cc8d6a5c3e91,22,30.42,685.96,1,two_year,auto_debit,True,False,9,158.7,283,7.2,0,36-50,1,DE-BY,0
8920b5e6cbd13faa,45,71.75,3281.46,1,monthly,digital_wallet,True,True,3,102.0,292,3.7,6,51-65,0,CH-BE,0
449468eb0d2d9425,54,106.96,5864.25,3,annual,digital_wallet,False,False,4,311.0,82,3.7,2,26-35,0,DE-BY,0
cc1a5cbbfe5d08a3,27,99.84,2823.56,5,two_year,credit_card,True,False,9,16.3,76,3.8,5,18-25,0,DE-NW,0
3248a73959fbd3f3,72,67.87,4957.78,4,two_year,auto_debit,True,False,10,262.2,225,3.2,1,65+,1,DE-NW,0
95c371cdc09012db,42,40.52,1736.77,4,annual,auto_debit,True,False,11,478.8,209,3.6,2,65+,0,DE-HE,0
390be1c29d49d018,61,78.55,4863.73,5,monthly,invoice,False,True,9,130.1,146,3.4,0,18-25,1,AT-W,0
3dc472c58d3e56b5,64,118.24,7701.28,2,monthly,digital_wallet,True,True,1,209.3,283,7.1,3,18-25,0,DE-BY,0
2c955c05a25028f6,55,17.51,973.08,5,two_year,digital_wallet,False,False,2,201.2,285,2.4,2,18-25,1,DE-HE,0
79b34c7dbd15f98b,13,119.38,1699.82,3,annual,digital_wallet,False,False,4,378.8,358,1.3,1,65+,0,DE-NW,1
ca53275e55749087,0,77.32,88.87,4,annual,digital_wallet,True,False,12,48.4,152,4.9,0,65+,1,DE-HE,0
8c725f3e249643b8,41,55.33,2348.95,1,two_year,invoice,False,False,9,439.8,160,1.0,2,26-35,0,DE-HE,0
81300e96b360deb4,35,66.1,2357.74,3,two_year,auto_debit,True,False,2,48.0,282,8.4,6,26-35,0,CH-ZH,0
2f32543265ea675a,5,115.78,729.3,1,annual,auto_debit,False,True,4,470.9,292,4.3,3,65+,0,AT-W,0
0fcdd235f2ddae38,37,111.39,4279.51,1,annual,digital_wallet,False,False,1,432.3,142,7.3,0,36-50,0,CH-BE,0
c70667064ebd7fff,28,91.37,2650.38,3,annual,auto_debit,False,True,6,50.2,361,7.9,2,26-35,0,CH-BE,0
f4aebc96462e6b0f,1,40.82,96.83,2,two_year,invoice,False,False,2,242.3,95,7.3,2,26-35,0,CH-BE,0
c71d88a3c296fdf2,11,114.84,1406.73,1,annual,auto_debit,False,True,11,89.1,214,6.9,4,51-65,0,CH-BE,0
ae2d1158bfce8bb7,44,65.84,2941.74,3,monthly,credit_card,False,False,12,315.0,306,3.6,3,36-50,0,DE-NW,0
876b001890d3aca4,14,116.11,1772.3,4,annual,credit_card,True,False,1,88.1,163,6.6,2,51-65,0,AT-W,0
f61e060c86948745,62,78.11,4884.14,3,two_year,invoice,False,True,8,385.9,133,6.7,3,51-65,1,AT-W,0
e719af81c6c44bc2,51,42.37,2202.63,2,annual,auto_debit,False,False,6,110.7,85,5.4,6,18-25,1,DE-NW,0
a20543486f3cdd47,69,17.09,1201.47,1,two_year,credit_card,False,True,10,24.6,107,3.6,1,26-35,1,CH-BE,0
8a21706ad64d5905,29,45.47,1358.37,4,monthly,invoice,True,True,0,377.6,269,1.0,3,51-65,0,DE-NW,0
ebc260a30110adcb,36,46.65,1738.76,2,monthly,credit_card,True,False,10,200.4,138,8.6,0,18-25,1,DE-BY,0
e89361e718e38b84,1,92.98,224.92,1,two_year,digital_wallet,True,False,12,161.9,262,7.4,2,36-50,1,DE-NW,0
0469899baa19afb3,12,42.75,554.53,3,annual,auto_debit,True,False,8,139.3,145,9.1,4,65+,0,AT-W,0
54134e1b407907c1,2,119.28,411.69,5,two_year,auto_debit,False,True,9,487.6,203,7.7,3,36-50,1,CH-ZH,0
624fa59c72776852,13,82.5,1180.55,1,monthly,invoice,True,False,9,125.0,72,4.0,6,51-65,0,DE-BY,0
1b110242588b118a,63,41.46,2646.72,2,monthly,credit_card,False,True,4,345.2,287,7.9,4,51-65,1,CH-BE,0
1afdd1a2c9be1455,30,48.79,1513.19,1,monthly,digital_wallet,True,False,2,378.4,82,5.2,0,26-35,0,AT-W,0
a550dc9ed573b250,14,19.1,280.21,5,annual,invoice,False,False,0,148.4,222,10.0,5,36-50,1,CH-ZH,0
c8922bed7d0e7358,47,74.2,3546.03,2,two_year,credit_card,False,False,7,105.3,169,9.3,5,26-35,0,CH-ZH,0
9add13dae81ea94f,60,16.03,972.23,1,monthly,credit_card,True,True,11,46.9,234,3.3,0,65+,1,CH-ZH,0
22d658778894acd9,20,22.01,470.65,3,two_year,auto_debit,True,False,4,410.4,218,5.8,2,36-50,1,DE-HE,0
51bae5d5e6eb1e84,71,71.81,5139.98,2,monthly,invoice,False,True,4,281.8,64,8.0,4,51-65,1,CH-ZH,0
2abe76f47173a52a,35,116.5,4207.5,4,monthly,invoice,True,True,3,45.7,314,1.5,1,51-65,0,DE-HE,0
7c7af75cffc2d2e2,9,109.08,1092.08,4,annual,digital_wallet,False,False,8,380.0,123,5.6,3,51-65,1,DE-HE,1
2df30e5e5dd0ca06,39,103.06,4078.93,5,monthly,invoice,False,True,6,280.2,250,7.0,2,18-25,1,CH-BE,0
425b364d849378d4,44,33.69,1528.02,3,two_year,digital_wallet,True,True,6,187.1,5,2.0,2,65+,0,DE-BY,0
32b732435b773ec8,39,49.49,2000.18,5,monthly,credit_card,True,False,10,239.4,22,10.0,5,36-50,1,CH-BE,0
c8c37fc4912b4fd6,7,116.97,978.24,4,two_year,digital_wallet,False,True,7,375.0,331,7.5,6,18-25,0,DE-HE,0
455d12da511ab656,3,79.36,333.76,2,monthly,auto_debit,False,True,0,221.7,363,0.6,0,65+,1,DE-NW,0
cd99fa63c6194cc0,2,49.93,169.75,2,two_year,credit_card,True,False,6,418.9,342,0.6,1,65+,0,CH-BE,0
30888b723f760fac,34,23.82,828.35,2,two_year,digital_wallet,True,True,4,136.9,179,1.2,3,65+,0,CH-ZH,0
772c09f7de4d4678,59,24.26,1447.9,1,monthly,credit_card,True,True,12,5.2,326,3.7,0,26-35,1,CH-BE,0
3a34da158180a2b2,24,93.48,2319.28,4,two_year,credit_card,True,False,2,282.5,211,2.3,1,36-50,0,DE-NW,0
7817ec45dfccddb9,37,42.23,1587.53,3,two_year,credit_card,False,False,10,343.5,87,0.4,6,65+,1,DE-NW,0
3efc9e32d7f15ec4,68,74.71,5150.05,3,monthly,credit_card,False,True,8,386.7,132,2.2,2,18-25,0,CH-ZH,0
5c92fcc0db6d8ab7,23,64.9,1546.11,5,annual,auto_debit,False,True,10,179.4,4,1.6,3,36-50,1,CH-BE,0
4ef34e24367ad7d4,12,34.65,438.76,5,monthly,auto_debit,False,False,9,288.0,222,7.3,3,26-35,1,CH-BE,0
6679b69f9256d07b,47,78.1,3741.08,1,monthly,auto_debit,False,False,12,134.7,295,4.0,0,26-35,0,DE-HE,0
75d8f06438f91d09,67,35.84,2446.15,2,two_year,credit_card,True,True,4,396.4,72,8.0,3,51-65,0,AT-W,0
7875d35007f73b07,0,84.15,56.55,3,monthly,invoice,True,True,6,45.1,125,1.5,4,36-50,0,AT-W,1
873fe2202b6bce0c,20,51.19,1084.55,2,annual,digital_wallet,False,True,12,458.5,198,1.3,6,26-35,1,DE-HE,0
a2f1ae70dbe7c06c,36,101.08,3732.34,4,two_year,auto_debit,False,False,10,370.2,300,0.3,4,26-35,0,DE-HE,0
63d18335b39fbaff,46,50.68,2387.56,4,monthly,invoice,True,False,3,22.1,154,4.4,2,51-65,0,AT-W,0
1c977db147f46222,19,44.92,912.83,1,annual,digital_wallet,True,True,6,341.2,54,4.6,0,36-50,0,CH-BE,0
60bf64ac291e0e1d,51,99.37,5149.26,5,two_year,digital_wallet,False,True,7,326.9,343,4.0,6,18-25,1,AT-W,0
7cd6a5223fc31e17,33,92.92,3187.82,4,two_year,credit_card,False,False,8,485.9,57,7.9,3,65+,1,CH-BE,0
2599d3f84b57199e,10,30.79,352.06,5,annual,invoice,False,False,0,232.4,20,1.2,3,51-65,1,DE-BY,0
48729bba3c509acb,47,41.49,1983.06,1,two_year,credit_card,True,False,5,208.5,228,3.2,5,18-25,0,DE-HE,0
977c64cfba67295a,4,70.78,330.91,5,monthly,invoice,True,False,6,446.4,176,9.7,5,65+,0,CH-BE,0
4ae94faa21f10177,67,74.75,5070.04,1,monthly,auto_debit,False,True,5,463.7,154,4.2,0,26-35,1,CH-BE,0
fd8b048c9dcc4187,10,102.87,1092.11,2,two_year,credit_card,False,True,11,399.5,191,5.7,1,51-65,1,CH-BE,0
e2cbadb8db971ce1,23,44.07,1062.29,2,two_year,credit_card,False,True,6,103.6,212,6.6,2,36-50,1,CH-ZH,0
a186648bf6fd0472,40,25.2,1038.47,2,monthly,credit_card,False,False,10,297.6,277,3.9,4,18-25,1,DE-HE,0
912105a7208a1ea3,40,51.37,2104.22,4,monthly,invoice,False,False,6,16.1,292,9.7,5,51-65,1,DE-BY,0
b626377d5234383c,26,93.54,2507.25,3,annual,digital_wallet,True,True,9,292.5,319,3.5,3,51-65,0,DE-HE,0
21d14a120ca4e518,71,93.13,6693.75,5,monthly,digital_wallet,True,True,6,109.2,56,5.7,1,26-35,1,CH-ZH,0
b4d5d08374e3b34a,52,51.96,2774.69,3,annual,credit_card,True,False,8,267.8,200,2.3,3,51-65,1,DE-HE,0
3173f6ff68affcf0,57,31.48,1822.69,1,two_year,credit_card,False,True,10,453.6,196,5.8,3,51-65,1,DE-NW,0
890b4fd5337e8ae0,3,79.98,329.51,1,two_year,digital_wallet,True,False,9,125.0,291,6.3,5,18-25,1,DE-BY,1
50d6200e599a11a6,49,72.97,3674.06,2,annual,credit_card,True,True,7,468.6,102,3.2,2,18-25,0,DE-NW,0
79f7d72f5f58db79,59,63.22,3789.64,2,monthly,digital_wallet,True,False,2,122.4,35,0.1,0,51-65,1,AT-W,0
2db647ad564ecb7a,9,97.22,1009.47,5,monthly,auto_debit,False,False,11,29.9,203,8.3,5,18-25,1,AT-W,0
747b4e057947688e,65,81.07,5373.92,1,monthly,credit_card,True,True,5,206.4,173,1.4,1,51-65,0,DE-HE,0
7f4335560a6a3524,12,49.65,643.38,4,monthly,credit_card,False,False,11,222.3,230,7.0,4,36-50,0,DE-NW,0
f6f0f3fb39eda772,18,69.79,1352.54,5,annual,credit_card,False,True,9,316.9,243,7.1,5,36-50,0,CH-BE,1
7650e7960a7a4e2a,16,30.39,513.11,2,monthly,invoice,False,True,9,6.0,186,7.2,5,65+,1,AT-W,0
ab4e765e8843ec76,21,117.1,2586.4,5,annual,credit_card,False,False,10,84.6,268,4.8,3,51-65,0,CH-BE,0
262d379b1a935bf1,8,50.95,444.5,3,two_year,auto_debit,True,False,7,229.7,326,9.1,6,65+,0,CH-BE,0
254969382f22011a,25,53.17,1389.14,3,two_year,auto_debit,False,True,12,28.0,290,5.2,1,36-50,0,CH-BE,0
487acc9ed4a526be,31,38.98,1234.79,5,annual,credit_card,True,True,11,415.3,32,9.1,1,65+,1,DE-BY,0
93e4ee0c621c6c0d,26,38.9,1053.46,4,monthly,auto_debit,False,True,3,239.1,226,0.8,1,18-25,0,CH-ZH,0
5aea0f8418c788e7,62,46.5,2926.23,1,two_year,digital_wallet,True,False,0,125.9,208,6.0,3,26-35,1,CH-ZH,0
77e0b6a5284edb40,61,68.99,4263.56,5,monthly,credit_card,False,False,10,220.0,93,4.9,2,65+,1,AT-W,0
4b5612a18aca755d,20,33.77,715.01,1,annual,credit_card,True,True,12,54.4,118,2.1,4,36-50,1,CH-ZH,0
6a7a45ef56b7cc6a,60,25.81,1577.24,5,two_year,invoice,False,True,3,383.2,87,8.5,4,26-35,1,CH-ZH,0
cb48b465991a6367,60,83.62,5124.21,3,monthly,credit_card,False,False,5,72.5,170,7.3,6,36-50,1,DE-HE,0
bb0c7a4d24a69dad,54,74.15,4041.6,4,monthly,digital_wallet,False,True,7,383.5,9,8.2,1,26-35,1,DE-HE,0
05773f537a4c7ed1,47,17.49,837.46,5,two_year,invoice,True,False,4,53.4,124,1.6,5,51-65,1,DE-BY,0
0301680e7e8045c6,49,87.22,4359.87,3,two_year,digital_wallet,True,True,0,319.8,141,5.4,3,36-50,0,AT-W,0
bfde2e0db1f91226,17,107.49,1986.11,4,monthly,invoice,False,True,8,44.0,125,3.3,4,36-50,1,CH-BE,1
a265fd09e4a67210,2,29.75,100.28,3,annual,digital_wallet,True,True,5,234.2,235,3.6,1,36-50,1,CH-ZH,0
76d068488532d560,2,29.73,87.03,4,monthly,auto_debit,False,True,9,218.6,16,9.6,6,36-50,1,DE-HE,0
6664780cf8339f06,42,81.61,3514.56,5,monthly,invoice,True,False,9,325.1,97,7.5,6,51-65,1,AT-W,0
a2fa5f5fb5b6d810,57,108.38,6248.35,3,monthly,invoice,False,False,8,390.6,221,8.9,3,65+,1,DE-BY,0
7a6ad03248d611d3,49,16.98,847.76,3,monthly,credit_card,False,True,12,410.8,181,8.9,5,65+,0,DE-NW,0
b871cd71bfe8e9d8,18,36.65,678.99,5,monthly,invoice,False,True,5,435.3,117,6.6,1,36-50,0,AT-W,1
d28853d261e28c50,34,39.46,1391.85,1,monthly,digital_wallet,True,False,0,222.0,106,3.8,3,51-65,1,DE-NW,0
d63e94a07a59a8cf,26,95.95,2554.64,2,two_year,auto_debit,True,True,1,470.3,309,3.6,2,51-65,0,DE-NW,0
bbbdc5bdd5d4f50a,11,98.98,1163.54,1,annual,auto_debit,True,False,12,210.0,51,3.5,2,18-25,1,CH-BE,0
f8229df896de7e70,38,39.08,1530.0,4,annual,auto_debit,False,False,0,70.4,127,1.8,0,26-35,0,DE-NW,0
51567c4b4d22a582,60,95.04,5826.18,3,annual,digital_wallet,True,False,2,87.3,265,9.7,5,26-35,1,DE-BY,0
189d6ab44a602ce6,20,18.15,379.4,3,annual,credit_card,True,True,5,14.2,240,0.3,6,26-35,1,DE-BY,1
4f6a604412055600,69,54.59,3822.68,2,monthly,auto_debit,False,True,1,209.9,33,1.1,3,51-65,1,CH-ZH,0
dc04c42ebfeda16c,56,29.11,1663.25,3,annual,digital_wallet,False,True,5,328.2,187,9.6,5,18-25,1,AT-W,0
865382db3c8da506,25,28.21,742.08,2,monthly,auto_debit,True,False,4,443.5,53,2.5,2,26-35,1,DE-HE,0
a20770f994d8bc93,59,85.18,5117.37,3,monthly,credit_card,False,False,10,72.6,17,7.5,6,51-65,0,DE-NW,0
0312fa2a05021b8f,23,16.5,401.53,2,monthly,digital_wallet,False,True,9,240.4,176,1.9,6,65+,1,AT-W,0
271851a35dd63fe7,27,62.59,1748.76,3,two_year,credit_card,False,True,4,170.5,249,7.7,3,18-25,1,CH-ZH,0
1533a1259c2fc740,33,21.63,738.5,5,monthly,auto_debit,True,False,1,60.1,364,3.0,6,36-50,1,AT-W,0
129fe03886f1f5d5,55,73.1,4127.69,5,monthly,digital_wallet,True,True,10,110.9,8,2.0,5,36-50,0,CH-ZH,0
84ea5afb81d31843,67,70.13,4759.21,2,two_year,invoice,False,True,1,340.2,325,6.3,4,26-35,0,CH-ZH,0
f6b58d54c79a7cd6,54,105.12,5829.86,4,annual,digital_wallet,False,False,7,161.0,153,0.0,2,65+,1,DE-NW,0
1f874be6a0cb1c90,8,21.22,183.42,2,monthly,digital_wallet,True,False,6,295.7,127,8.3,0,26-35,1,DE-NW,0
37f3b479dac1617b,51,27.96,1466.34,2,monthly,digital_wallet,True,False,12,163.7,326,1.2,2,65+,0,CH-BE,0
031a84fdde5154dc,60,39.38,2414.87,5,two_year,digital_wallet,True,True,12,455.3,174,8.8,0,51-65,1,DE-BY,0
9368a3af2ec5e010,59,59.72,3595.73,4,annual,invoice,True,True,11,301.7,306,8.7,1,51-65,1,AT-W,0
9c8762c6a5630071,7,82.0,637.98,3,annual,credit_card,False,False,5,41.5,51,7.1,3,26-35,1,DE-NW,0
26f42509cf5cde8e,55,84.89,4777.69,4,two_year,digital_wallet,False,True,9,53.9,329,9.5,4,18-25,0,DE-NW,0
842e12789ce58df1,46,75.91,3575.65,4,two_year,auto_debit,False,False,7,286.7,267,0.4,3,51-65,0,DE-NW,0
d74b06ffbaac2f60,72,33.98,2474.73,3,annual,auto_debit,False,False,5,409.2,176,3.5,1,36-50,1,DE-BY,0
4a178282c5ca18d1,41,63.11,2635.67,2,monthly,credit_card,False,False,12,407.7,255,8.6,2,36-50,0,DE-HE,0
58ed68e151539877,39,25.64,1029.18,3,two_year,digital_wallet,True,False,3,132.3,362,4.9,2,51-65,1,DE-NW,0
c35c0ec39826d510,21,48.89,1079.58,5,two_year,credit_card,True,False,9,347.8,101,0.9,5,65+,1,DE-HE,1
66e2c13454481652,18,90.17,1703.92,4,monthly,credit_card,True,False,3,221.3,20,2.5,1,36-50,0,AT-W,0
674648194942cb9b,28,102.49,2946.11,2,annual,invoice,True,True,4,121.8,10,8.6,3,51-65,1,CH-ZH,0
cfd7bfdc0ab5033a,70,119.83,8470.31,5,two_year,digital_wallet,False,False,11,398.4,186,8.0,2,51-65,1,DE-HE,0
639f0e3b604d2813,30,48.62,1529.49,2,annual,invoice,True,True,12,492.8,362,4.8,2,18-25,0,CH-BE,0
2f6a7cc25b5c97ab,44,90.34,4070.18,2,annual,credit_card,True,False,9,218.9,302,4.4,1,18-25,1,CH-ZH,0
5b528c377e06dea8,7,109.06,894.98,1,two_year,credit_card,True,False,9,126.0,14,7.1,3,51-65,0,AT-W,0
c03ffd1693bec76d,27,84.49,2382.38,3,annual,invoice,False,True,12,269.8,348,5.9,6,18-25,0,CH-BE,0
e4f1f16961d97f33,45,76.68,3494.39,1,two_year,digital_wallet,True,True,3,489.9,91,8.4,0,51-65,0,DE-HE,0
3a60297550f4327d,11,24.89,303.68,4,annual,digital_wallet,False,True,5,91.5,159,3.6,5,51-65,1,AT-W,0
3550bcf50d099218,11,34.38,403.16,1,annual,digital_wallet,True,False,0,439.7,31,9.8,0,36-50,0,DE-NW,0
297073f7a7ee6b4f,0,116.18,58.63,4,annual,auto_debit,False,True,2,94.2,317,5.0,4,26-35,1,DE-BY,0
9a5ccc82ae06bb65,19,77.97,1589.92,2,two_year,invoice,False,True,9,19.4,275,8.9,6,18-25,1,DE-HE,0
cfd3427cb3b54ffa,13,51.65,724.05,1,annual,invoice,True,False,7,464.3,280,8.3,6,51-65,0,CH-BE,1
097df5566b051546,70,21.87,1544.93,4,monthly,digital_wallet,True,False,0,458.3,245,8.1,5,65+,0,CH-ZH,0
a6acf3ec3917ed9a,11,84.67,1018.35,5,two_year,digital_wallet,True,False,5,67.7,101,2.9,5,51-65,1,AT-W,0
f5c1f4185201b43e,48,23.65,1149.49,5,annual,digital_wallet,False,False,12,385.4,350,7.0,4,18-25,0,DE-BY,0
707dfe078e749c2a,39,108.67,4354.55,2,two_year,credit_card,True,True,0,483.4,197,1.9,4,18-25,1,CH-BE,0
5c55f95768bc1eb0,65,70.02,4612.28,1,monthly,auto_debit,False,True,3,356.2,37,7.1,3,26-35,0,DE-BY,0
daf14806094945d4,48,36.63,1810.41,1,monthly,credit_card,True,False,3,185.9,205,0.4,1,65+,0,CH-ZH,0
14e24b971303e94d,33,107.6,3665.99,3,monthly,credit_card,False,True,6,411.8,193,2.8,1,51-65,1,CH-ZH,0
461896e94fb5a53d,1,80.79,177.41,4,monthly,invoice,True,True,1,79.5,250,0.7,4,36-50,0,CH-BE,0
e7f8b23a62389cc1,32,115.31,3827.72,3,two_year,credit_card,False,False,1,380.5,202,8.2,1,18-25,1,DE-NW,0
09b6ec1156b1654d,16,69.41,1178.5,1,monthly,auto_debit,False,True,1,381.3,34,2.4,4,36-50,1,CH-BE,1
bb1163efc37aff0d,18,61.41,1176.79,5,monthly,invoice,False,True,9,7.1,78,3.4,2,26-35,1,AT-W,0
93921f68ad668471,25,109.66,2838.0,3,two_year,auto_debit,True,True,10,97.2,336,7.2,0,51-65,0,DE-NW,0
