interaction_id,customer_token,channel,topic,duration_minutes,resolution_status,satisfaction_score,agent_id_hash,interaction_date
1742e00584c9687a,98189c1c1e585878,app,upgrade,0.2,escalated,8.9,c5c4ea45c9fa7128,2024-03-12
e9abc81821740d1c,24876d5b2e6b42f2,phone,complaint,3.6,resolved,6.5,3370822d9a67b2b4,2024-06-28
9727c503421446a5,5c03a23a3401daf8,phone,upgrade,3.2,resolved,3.0,3c4fd57ee2769348,2024-07-08
a7ccdc607e7dcf96,7cc3d9f09d5d18c2,phone,general,7.0,resolved,9.4,fedc2b2956802007,2024-09-29
64ea4d13f637da25,d7ab65598d82d494,email,complaint,6.6,unresolved,5.8,8f76ee50d48b6eb3,2024-04-19
060c86ad207fe783,f7599fffc0d52239,phone,technical,2.8,resolved,8.9,fb850b9cfc684926,2024-10-19
d9a8a7b5732fcaa1,cf24922037aeb96d,phone,cancellation,19.6,resolved,1.0,8f76ee50d48b6eb3,2024-12-22
a24afd50faf02c7f,73c62aac5c083e57,branch,upgrade,16.7,resolved,5.8,06ca84ca3e4fe39c,2024-02-24
7b72715cf7e8d9a1,d4178519491ed4e0,phone,cancellation,2.9,escalated,3.4,cac0551db5e3f05d,2024-01-05
666b8c0f13b9a0b1,f29d7ce6de0d8623,phone,upgrade,13.9,resolved,4.5,f058f69146fde5a4,2024-02-09
cbf6becc3f7d7bd9,23e537df4abbfd88,chat,complaint,1.0,resolved,2.1,0823317874a6b052,2024-02-13
a9456bd568b4e0ee,fd3a42681c37c3be,chat,general,1.4,resolved,3.5,7c89d0af87939122,2024-11-22
78dee3cde03c42b8,cf3ced1a30242c1c,chat,complaint,5.9,resolved,1.1,cfa1407a0ddbe71e,2024-06-18
4c89e1c0a1b39b20,4fe67b56bf4bf3dd,chat,complaint,1.8,resolved,9.7,2cd0bba07e3f4cdf,2024-11-06
9e668ffbc57789f6,77e0b6a5284edb40,app,general,7.1,resolved,5.2,0addca0233b2a77d,2024-08-16
464de9f0b86324e8,310b642934f57b26,app,complaint,9.3,escalated,9.2,0823317874a6b052,2024-04-15
540403ac072062fe,90aea48fe5e82c00,chat,technical,7.3,unresolved,1.9,6454d581c167ce15,2024-06-27
4031228ea791c92a,2a2d3abde32ffed3,chat,billing,19.0,resolved,8.3,5b7627488b739561,2024-09-28
915b6e6be6e28c2d,4852c491722ca246,branch,complaint,5.3,resolved,5.7,c5c4ea45c9fa7128,2024-07-16
48a5360faf14ea72,32693de0c6c167a7,email,billing,9.3,resolved,4.4,774ec0b9da094a62,2024-04-20
0fc2f416dbd1d6d3,ccd42e485671dcd6,branch,general,5.0,unresolved,9.9,cac0551db5e3f05d,2024-10-02
51a19362e4b087ad,06a4d89404253d9e,chat,technical,5.1,resolved,2.1,0addca0233b2a77d,2024-01-08
b6ac6b05178e0ea0,72fcea085bcfb91a,chat,cancellation,5.7,unresolved,4.8,b4b0a9df62e6341e,2024-11-21
9fb2fcc6c2792ebd,cfd4f236ea9babb7,email,billing,2.6,resolved,8.2,8168c84b4d453f19,2024-06-25
dc6ca4b3b42db01a,e0ff36e4a2450b1a,app,complaint,1.6,resolved,4.1,8168c84b4d453f19,2024-08-21
4c07a6974bef56de,f1a5c01046388dbf,branch,technical,2.1,resolved,5.1,c423299841bcd116,2024-11-24
0cccc1026d5c3a21,2105f94aa6b4d33d,branch,upgrade,3.3,resolved,8.3,1a74383a109cb319,2024-06-04
a3fb9d155ed02ba3,39154da45e2b9586,email,upgrade,3.1,resolved,3.1,b4b0a9df62e6341e,2024-02-12
f00f441103e76d1b,2cf007913545eeb5,branch,cancellation,17.5,unresolved,4.3,1fa6b70d2a59204a,2024-11-28
70a3a749f9004aa5,7c7af75cffc2d2e2,email,cancellation,1.1,unresolved,8.5,774ec0b9da094a62,2024-12-09
3c8532a1e0070e06,5e69702a05aeb8c9,phone,technical,0.4,escalated,8.7,dad25bdc2eb28efc,2024-07-29
b1d53183dbcf552d,8de66ee28c31b238,chat,upgrade,0.4,unresolved,5.7,8168c84b4d453f19,2024-03-27
e039748ce833af1a,4d2ab5de3d01f17e,branch,general,4.6,unresolved,3.1,2cd0bba07e3f4cdf,2024-12-07
541b74cf1ba72ed2,686850852cf61235,phone,cancellation,2.9,resolved,1.5,3c4fd57ee2769348,2024-11-23
1d8285a95b7e2375,2e6964ef01637f02,email,general,8.2,resolved,8.7,4cc9a85ce7df38b6,2024-06-06
54369124f05999a9,6bf2a2cffbf5c19d,email,billing,0.5,unresolved,6.9,3370822d9a67b2b4,2024-02-20
ddbaae007bddcf69,ca53275e55749087,email,complaint,2.2,resolved,3.2,06ca84ca3e4fe39c,2024-07-09
004796269599f508,7d3b0e86e95f0ad8,phone,complaint,6.5,resolved,1.8,774ec0b9da094a62,2024-05-09
e8a62aa56486cc37,f6b58d54c79a7cd6,branch,complaint,2.0,unresolved,6.2,bac5f7879d67307f,2024-05-10
91d5a40128ed12f4,c58d0839909f773c,chat,complaint,3.1,unresolved,2.4,b4b0a9df62e6341e,2024-01-12
79c771fbe980ad49,63b8194152c1fb98,app,general,7.7,unresolved,9.0,06ca84ca3e4fe39c,2024-06-30
1c0a68a58f071697,48729bba3c509acb,email,technical,0.2,unresolved,8.6,bac5f7879d67307f,2024-10-14
ef31587c2a8a11b6,390be1c29d49d018,phone,technical,13.5,resolved,9.3,b42c3b95cba63112,2024-06-19
52a7420d42aa4583,2bc450148c28b47a,app,billing,1.7,resolved,5.6,ec398133ae662ffd,2024-08-31
bd9cab5257b50fe8,839cdd252273f04f,phone,complaint,2.2,escalated,4.5,c76eb8bd11bd6115,2024-04-01
01a488b126c4d913,398ecad6590ed45f,app,general,1.0,resolved,4.2,1c39c989cc2a171c,2024-05-25
1ae0d88da150a3bf,e11c4b4d9ebc35d0,phone,billing,3.1,resolved,7.1,fedc2b2956802007,2024-04-14
6cefa6d698d7a6f6,8e8ef9b2d63288e9,branch,cancellation,0.4,resolved,7.7,b42c3b95cba63112,2024-05-17
0c06c132cc2e58a3,4407a0b264a06487,app,complaint,13.8,resolved,8.9,3370822d9a67b2b4,2024-07-23
9995d33eae6bde3d,7a2ac69a18fca7d4,app,upgrade,5.9,resolved,8.9,fb850b9cfc684926,2024-11-22
59879d35d6447fdf,5426c51613baed1d,branch,cancellation,0.5,resolved,9.4,c423299841bcd116,2024-06-30
4ba000b68425964c,88256bb2a38ef014,chat,cancellation,0.8,resolved,3.6,2cd0bba07e3f4cdf,2024-01-06
4510ab0177da12a9,fb09b981a66b5455,email,upgrade,2.0,resolved,5.1,5b7627488b739561,2024-08-13
4cbdb07b5932a2ab,e4f05966f5065ee4,branch,general,12.4,resolved,8.2,b42c3b95cba63112,2024-09-30
5848f6fe81cbaa1f,27e36276d98cabee,branch,technical,4.2,resolved,4.5,56de770f703fbd3c,2024-10-19
80cf29cf905ace57,2abe76f47173a52a,app,billing,4.8,resolved,8.9,399b6a1f1b2a5ad4,2024-03-27
32543e63e8800dab,299b90f63d80b474,branch,technical,8.5,resolved,7.3,1a74383a109cb319,2024-03-28
5abc81566ec381fa,865382db3c8da506,email,complaint,3.3,resolved,5.7,4cc9a85ce7df38b6,2024-01-08
9ddccaef6da355d1,f358e079224e09b4,chat,technical,0.3,unresolved,9.5,2305400ca286a6be,2024-07-30
1740bbe0bb7658ee,2c3888e2386d6cb4,email,billing,6.6,unresolved,6.9,c76eb8bd11bd6115,2024-11-13
4b05eec7af11741a,def76f599c8e96a7,email,cancellation,4.2,resolved,7.8,cac0551db5e3f05d,2024-09-01
ed925e4d4d8132d2,59e97c496d5f4822,phone,technical,4.4,unresolved,7.2,3370822d9a67b2b4,2024-06-30
0d6ec9a103ecf815,fd3a42681c37c3be,chat,technical,18.7,resolved,3.4,82fe407f64b38d82,2024-05-11
0f6035a96fbf6eff,e0ff36e4a2450b1a,branch,technical,4.5,resolved,9.1,b42c3b95cba63112,2024-12-07
50c79981cc2e5dbb,c8d33b0935001a63,phone,general,1.4,resolved,9.2,ddf170a476086c6f,2024-09-21
2b65fab17682381c,a80ba8b8e4eff13f,chat,billing,2.9,unresolved,7.4,bac5f7879d67307f,2024-03-07
0b2295144094c265,425b364d849378d4,email,billing,17.6,resolved,4.6,fb850b9cfc684926,2024-04-11
b3ef7c1506b60302,74f2f68548b3b883,app,general,5.8,resolved,1.1,d62a03403b96385d,2024-02-04
46b610bd97dbd513,294eec57b188ae20,branch,technical,0.7,unresolved,4.0,32bd638578fd7f8f,2024-08-06
ee6a2b38fce27bb4,26a276ce458d11ed,chat,technical,1.3,resolved,7.6,1c39c989cc2a171c,2024-02-03
dbe91e624ece16a7,90d800f496e91751,email,upgrade,6.5,escalated,8.5,4cc9a85ce7df38b6,2024-04-09
98f57eed6147f2fe,097df5566b051546,branch,complaint,10.0,resolved,6.3,05793679970dfe83,2024-12-06
d79f6c46aa8f3d5b,03bb1718f53166ae,app,cancellation,6.2,resolved,9.2,06ca84ca3e4fe39c,2024-07-10
040f41722d83efce,4407a0b264a06487,email,general,4.7,resolved,8.1,fedc2b2956802007,2024-04-17
f45680c9afd68353,dad9aab4c746f6c5,chat,technical,5.5,resolved,6.1,774ec0b9da094a62,2024-04-09
70d1986375768662,88256bb2a38ef014,chat,complaint,4.2,resolved,4.0,d120a5423d6b9809,2024-02-25
4139dedb5b3abed2,3ecd8c40e835c185,email,technical,9.2,unresolved,4.1,f390a7f3d461cad8,2024-09-15
9af0ae59bfaa7519,183a499c6578411d,email,general,6.7,resolved,5.6,1a74383a109cb319,2024-05-29
d537d832a51db8e0,3cd287a648484145,email,general,2.6,resolved,1.5,d62a03403b96385d,2024-12-01
78e990e73225453f,977c64cfba67295a,chat,complaint,1.0,resolved,3.1,d120a5423d6b9809,2024-07-31
77b78d5a0055c27c,d3e937a4fe997e9c,phone,complaint,2.4,resolved,1.7,7c89d0af87939122,2024-11-23
af9da5f0c292fd7b,2589298c9144818b,phone,upgrade,2.9,resolved,4.9,c76eb8bd11bd6115,2024-03-27
2f198c2c803e6092,3a60297550f4327d,phone,technical,2.1,unresolved,1.6,2305400ca286a6be,2024-05-19
5ec7c5b257d09c33,c6ef2a45ddd2f617,branch,complaint,3.4,resolved,8.2,1fa6b70d2a59204a,2024-01-26
7b104b69fd2ff4af,d133b4740ead06a0,branch,complaint,2.7,resolved,2.2,2cd0bba07e3f4cdf,2024-09-27
f54e706f7255df67,98189c1c1e585878,app,upgrade,2.6,resolved,6.8,f058f69146fde5a4,2024-10-18
c6d440f4803699db,224fb9a274e0418f,app,complaint,10.0,unresolved,6.0,ee08771c9d0f0715,2024-10-15
ca7d20181cdd7cc0,52f2608f0fdfd28c,chat,complaint,0.3,resolved,8.8,4cc9a85ce7df38b6,2024-11-19
7412a087e3f5a71e,070840efbc93df0d,app,technical,10.8,escalated,4.6,f390a7f3d461cad8,2024-09-18
9c371a80e61fbe65,22727d17208d372b,branch,complaint,0.1,resolved,4.8,774ec0b9da094a62,2024-08-30
3d0c6eedfa7aea82,1df807fa2247cd59,phone,cancellation,5.4,unresolved,6.9,b6e6bbe380a4ecfa,2024-05-04
1c03f949199e8a10,d7ab65598d82d494,branch,upgrade,2.8,escalated,4.5,fedc2b2956802007,2024-09-23
be5e9f5e02fe7f21,dfb2d8eaac985697,email,upgrade,16.7,resolved,9.6,8168c84b4d453f19,2024-08-22
5fdd1834b25aa183,fe5695a30da60bbd,app,upgrade,0.3,resolved,1.1,d120a5423d6b9809,2024-07-03
ad773bc329224c5c,9e0ee76af6f63d14,phone,cancellation,2.5,resolved,8.5,fb850b9cfc684926,2024-06-17
9fd9523c160b7f8f,37e788b6d70dee97,email,technical,2.4,resolved,4.6,ec398133ae662ffd,2024-02-04
bd328ba1b71fbc9e,009d36e0c5c629be,email,upgrade,0.1,unresolved,6.6,6454d581c167ce15,2024-01-27
f8081c142ad4b5b9,85607fb2f086c1c1,branch,complaint,4.1,resolved,6.7,af4f3115ae880ef1,2024-05-16
a20db3bb0e7a4d05,759c7bc81a6567b8,chat,complaint,4.0,resolved,5.7,cac0551db5e3f05d,2024-05-09
c822fb5d61639754,a550dc9ed573b250,phone,billing,4.5,resolved,2.8,5b7627488b739561,2024-10-15
fede3f1a1b7cda59,99e081371b7c90ab,email,general,2.0,resolved,2.4,b4b0a9df62e6341e,2024-09-09
31da0f5e59a3c763,9ea7371d4d87b646,app,cancellation,9.5,resolved,6.9,b6e6bbe380a4ecfa,2024-07-29
4272c60292092a2a,6cacffc716869f24,phone,upgrade,9.1,resolved,4.9,ddf170a476086c6f,2024-02-13
e76ad7eda4a3cbd1,e9eb878f95923e75,chat,upgrade,6.7,resolved,6.9,b6e6bbe380a4ecfa,2024-04-04
356026bbf27c0dd8,2449bfe37a9e012a,phone,general,4.7,resolved,3.4,ddf170a476086c6f,2024-11-05
22a2c6760c286138,550a120e7736895e,chat,technical,3.2,resolved,7.3,0823317874a6b052,2024-02-03
7903b9663bf0bbe2,d627159aece184f2,chat,billing,9.4,resolved,5.0,ee08771c9d0f0715,2024-08-05
f60ca8f047460778,550a120e7736895e,app,complaint,6.6,unresolved,4.1,dfec25d33cc2bf76,2024-10-02
833ec667fce01aaf,465c21f02308e1c6,chat,billing,3.0,resolved,8.1,adeaddf287e0ac93,2024-02-07
a79914b1d92cb922,5c10d75c21d92252,phone,billing,5.6,resolved,5.9,64b696c958ad6331,2024-10-16
f62addd2c84c2abe,68a650ac8fd9caa6,email,upgrade,6.1,unresolved,5.1,06ca84ca3e4fe39c,2024-07-22
a1e98257096728ef,cfc633a0e42f4c7d,phone,complaint,10.0,unresolved,5.8,5b7627488b739561,2024-07-28
5090038a55fa7cf2,6ee604a0b16c2ac5,branch,billing,0.9,resolved,4.7,06ca84ca3e4fe39c,2024-08-04
8d0b5373906df877,623628e8186471ea,branch,billing,13.5,unresolved,1.0,8168c84b4d453f19,2024-11-04
7001dde3bb464962,697080d3446d0659,app,complaint,15.9,unresolved,4.1,b42c3b95cba63112,2024-08-18
e45638abf29b666c,023bed971c9205c8,phone,upgrade,0.6,escalated,4.4,c76eb8bd11bd6115,2024-09-18
8879c3ab1140f547,54bbd2fc294c7d06,branch,technical,0.2,resolved,6.7,399b6a1f1b2a5ad4,2024-09-20
acc37d67bb1e37cb,1f874be6a0cb1c90,phone,general,8.1,resolved,3.7,cac0551db5e3f05d,2024-10-02
43c525eff8904054,ae2d1158bfce8bb7,app,technical,15.1,unresolved,2.3,0823317874a6b052,2024-08-16
1d7d55f240a4942b,3e042f9b7a6568c1,branch,complaint,0.2,resolved,2.5,3c4fd57ee2769348,2024-05-15
2e7d53a9312bc78f,0a3a13a712776e78,app,general,0.2,escalated,3.3,fb850b9cfc684926,2024-04-18
ef881ec3854928c7,148f5e94748afbcf,phone,cancellation,9.2,unresolved,9.8,af4f3115ae880ef1,2024-11-11
b2af0fbabb28a716,c8922bed7d0e7358,app,cancellation,3.0,unresolved,8.7,2305400ca286a6be,2024-07-25
df9b841f275faa21,d3654c09e096b5bd,email,technical,0.3,resolved,8.4,c423299841bcd116,2024-04-05
24465aeddac3ba01,783822a5b1d89d21,app,billing,5.1,resolved,8.9,06ca84ca3e4fe39c,2024-03-12
1d11e3b3f3f6be1c,45f6093c8d51c7cf,phone,upgrade,14.8,unresolved,2.5,b4b0a9df62e6341e,2024-07-20
3fec0fff657b99d7,1f732e168ad4e2df,chat,general,5.6,resolved,4.4,b6e6bbe380a4ecfa,2024-05-20
8742c75dc4bdb798,2709c6d24922d50e,phone,billing,0.4,resolved,7.4,774ec0b9da094a62,2024-11-12
44c2a31b2d4ad1fa,6a5e8d62a433a4a5,chat,billing,5.4,resolved,8.7,cac0551db5e3f05d,2024-09-17
92ad745edf850848,23edc044f01da22f,branch,billing,14.9,resolved,8.8,0addca0233b2a77d,2024-04-16
bf1fe17e0a47731e,0d440c2adf3f05cc,branch,complaint,15.7,unresolved,3.9,ee08771c9d0f0715,2024-11-08
4a4ba268440d1bfe,70b4ff1afa97020e,branch,cancellation,0.8,resolved,4.0,1fa6b70d2a59204a,2024-07-14
3f37e90cbbf8b208,701e668375016da9,app,upgrade,10.5,resolved,6.5,dad25bdc2eb28efc,2024-10-19
475dc138491a32f6,2c0e7544e635fc12,phone,technical,0.8,resolved,7.3,c5c4ea45c9fa7128,2024-10-13
35f74d59594e9957,7d5e2b48e263f4d1,app,cancellation,10.2,resolved,1.9,0823317874a6b052,2024-12-23
de618c8e126a8adb,2aa6d7b211ac3c1c,app,general,5.9,resolved,2.9,5e638881d60146cc,2024-05-17
ef43745fab2bb0ea,174082e445371ba1,app,complaint,4.2,resolved,1.4,b7dff30912eb0039,2024-10-12
179e98f657c1cb76,cf24922037aeb96d,app,complaint,1.4,unresolved,6.3,f390a7f3d461cad8,2024-03-27
2c6a9cec93b2309d,f431ecb7711615b0,branch,upgrade,0.9,unresolved,9.5,2cd0bba07e3f4cdf,2024-12-24
429eac9c3da53086,ee2417daade824ea,phone,cancellation,15.2,resolved,7.8,dad25bdc2eb28efc,2024-10-18
77855c4ad3702ef5,d504b2be039b67e9,branch,general,0.2,unresolved,5.3,b6e6bbe380a4ecfa,2024-03-09
a75033dec1d3007c,21d14a120ca4e518,phone,upgrade,3.5,escalated,6.4,609f4a1d006cc5d0,2024-12-10
eed042e46df46a49,e4f05966f5065ee4,phone,cancellation,1.8,escalated,8.9,ec398133ae662ffd,2024-11-06
4769f11116a1d74e,3ecd8c40e835c185,branch,upgrade,4.6,escalated,8.6,0addca0233b2a77d,2024-08-28
9f6081695b3c0a27,6f22cea9eb529737,branch,billing,1.7,resolved,6.5,cac0551db5e3f05d,2024-11-15
5305ddfab73d5bec,bc5b3d83c4f94cac,email,general,0.8,resolved,5.8,1a74383a109cb319,2024-10-26
7ffd6af321d9a395,a186648bf6fd0472,phone,complaint,4.1,unresolved,1.0,0addca0233b2a77d,2024-11-26
96b34d1ccccd0474,90aea48fe5e82c00,email,technical,1.4,resolved,6.0,cfa1407a0ddbe71e,2024-08-14
19a96643c85e9557,c58d0839909f773c,phone,technical,1.5,resolved,5.3,56de770f703fbd3c,2024-09-11
c5062c718517611b,a97be0a50ea38d7b,chat,upgrade,3.6,resolved,9.7,0823317874a6b052,2024-01-08
276e4f5b04e96a64,76aa547f97a0017c,email,general,0.7,resolved,9.1,c5c4ea45c9fa7128,2024-05-31
994d1f758f7c9dbd,703456167a7acd17,email,technical,1.6,resolved,4.2,7c89d0af87939122,2024-01-21
705cec650e365fde,66240ca8805f0c13,app,cancellation,4.1,escalated,9.2,1c39c989cc2a171c,2024-05-06
ec4969705c58290c,0a5211e92314f9b4,app,cancellation,1.7,resolved,5.4,32bd638578fd7f8f,2024-11-22
4b27444bc711dac4,ed76426daca5391c,chat,cancellation,7.7,resolved,8.1,56de770f703fbd3c,2024-12-07
ae7873c4b99eaae2,f3949495d1d258f1,app,general,5.2,resolved,2.7,cfa1407a0ddbe71e,2024-11-05
a249c075d75917c1,5a412311b1b38c82,branch,general,5.6,resolved,5.3,b6e6bbe380a4ecfa,2024-09-09
60987ff65d7df147,399d361b0b750759,phone,technical,7.3,unresolved,3.5,ee08771c9d0f0715,2024-02-24
ac2afcc321bc2b8d,3b3d64cca5a929f3,email,technical,1.0,resolved,7.6,774ec0b9da094a62,2024-09-26
5cbdbd42db052643,63b8194152c1fb98,phone,technical,11.2,resolved,9.6,4cc9a85ce7df38b6,2024-10-11
294b1273470e3047,d741cef7a3234a8d,branch,complaint,1.9,resolved,4.2,bac5f7879d67307f,2024-01-25
484e6b992ac82ffe,494d524e72dd81a6,branch,complaint,6.7,resolved,9.7,b6e6bbe380a4ecfa,2024-01-27
8ca6e0d9fbbb59a8,3d1981c5ee371d67,email,complaint,2.0,resolved,5.6,af4f3115ae880ef1,2024-07-06
0e39c3ad2f3d2904,165af6b8bc77c4ce,email,technical,0.9,resolved,8.6,7c89d0af87939122,2024-06-07
8a39a29e923d2e56,32693de0c6c167a7,chat,general,5.0,resolved,5.8,af4f3115ae880ef1,2024-03-22
91737cd4bd6dc46d,0d440c2adf3f05cc,email,general,2.1,resolved,5.6,1a74383a109cb319,2024-10-29
840017195239c45b,ce668b20709dbda4,email,technical,2.1,resolved,7.9,2cd0bba07e3f4cdf,2024-05-30
e26caad8bf1a7b93,84ccf3119a3a106d,phone,general,0.6,escalated,9.6,1c39c989cc2a171c,2024-10-17
263a6c83356c41e3,9a95dfb5a96b3ab2,phone,billing,2.6,resolved,3.4,8f76ee50d48b6eb3,2024-11-05
498af99570d83a11,0d440c2adf3f05cc,branch,technical,9.5,resolved,1.4,fedc2b2956802007,2024-06-19
ae089fa606eb4635,dfa892259253e955,email,technical,1.4,resolved,3.1,c423299841bcd116,2024-05-16
6d3964b67a9a668b,390be1c29d49d018,branch,cancellation,3.9,unresolved,5.2,05793679970dfe83,2024-03-05
76766105b5267c76,1a13581cb12c0831,branch,general,7.5,escalated,1.1,5b7627488b739561,2024-03-05
7189e97c6c658eea,b626377d5234383c,phone,complaint,7.9,resolved,4.0,0823317874a6b052,2024-10-11
14a130f940499898,744d8a1d6cb48194,email,general,14.3,unresolved,2.3,609f4a1d006cc5d0,2024-01-28
de1620764a8f69df,3fc342302a9bcaff,email,general,5.3,unresolved,7.3,7c89d0af87939122,2024-06-02
50cc376ba3d305d8,b7ab6a76332a3704,app,upgrade,1.2,resolved,6.2,dad25bdc2eb28efc,2024-11-08
16f0285cacc84257,d4a0f77033696654,email,billing,0.9,resolved,4.3,56de770f703fbd3c,2024-10-01
86aa4f464fed51ea,79b34c7dbd15f98b,phone,complaint,11.1,resolved,8.0,dad25bdc2eb28efc,2024-02-09
6da4dd4e430fa55a,a80ba8b8e4eff13f,branch,cancellation,10.3,resolved,3.4,ee08771c9d0f0715,2024-02-15
98490dbc49acfac0,7d7df171e0105269,chat,technical,8.4,unresolved,4.5,1a74383a109cb319,2024-09-23
bcd69d6bac5ed643,d0244b2e899ab6bc,app,billing,0.7,unresolved,5.5,64b696c958ad6331,2024-09-01
3b33a1589990e554,411fd7c0b7f9a803,app,billing,1.3,unresolved,8.3,1a74383a109cb319,2024-12-29
bc9ffb565c7c7ccc,8183e42e6ef09235,branch,complaint,0.8,unresolved,6.1,1a74383a109cb319,2024-12-27
1c88e6b280b28726,ef33a9a3135f3db9,app,general,3.4,resolved,5.3,b4b0a9df62e6341e,2024-09-19
3d9ced60141e9a5c,3ca015a11b3dab8b,branch,billing,2.4,unresolved,2.0,56de770f703fbd3c,2024-11-22
dc4d81c84e2b1d24,d401c5577bb35cfc,app,general,3.7,resolved,9.5,1a74383a109cb319,2024-04-04
17c8b58c642f4f7b,016ff9d51a4486dc,phone,billing,6.0,unresolved,8.0,3370822d9a67b2b4,2024-07-04
e977b242c3fc4047,b0cace3cdb71b4c7,email,complaint,1.1,unresolved,9.1,cac0551db5e3f05d,2024-08-11
bb14bbf9237c53af,caa3f70770df65c2,phone,technical,3.6,resolved,7.0,d120a5423d6b9809,2024-10-29
7c0aebb999877926,15a29e232365fe42,phone,cancellation,4.2,resolved,7.7,0addca0233b2a77d,2024-01-12
f0b77f9f2a7fc199,ecbd219bc9e40207,app,technical,4.8,resolved,9.8,06ca84ca3e4fe39c,2024-08-03
00260f31f1da34c1,58fe4ef80ba65ab8,app,billing,4.3,resolved,4.5,c76eb8bd11bd6115,2024-08-09
8c6f67aef4c06e04,5c80404db6afbf5c,phone,complaint,2.3,unresolved,3.3,0addca0233b2a77d,2024-06-21
fc0f45b6826e94a5,6776e8e7006dfcf2,app,billing,5.7,resolved,3.4,3c4fd57ee2769348,2024-09-16
0720cfb5c65ae91f,e99c22c2b6429fca,branch,cancellation,4.0,resolved,3.2,fb850b9cfc684926,2024-11-11
0c649ac41c7ccd60,62b313b1a9ca029d,chat,upgrade,2.0,resolved,4.2,b4b0a9df62e6341e,2024-05-24
84724e5ffba92afd,dfb2d8eaac985697,phone,technical,1.1,escalated,7.6,cfa1407a0ddbe71e,2024-06-27
aac28f5150afbf97,dd286cf412365357,app,complaint,11.0,resolved,3.5,b6e6bbe380a4ecfa,2024-12-06
73347ff929c07ab6,f18e4304c474cbd8,branch,technical,5.5,resolved,7.3,56de770f703fbd3c,2024-06-11
8099acb3f3f7a5b0,3dafdba89e78ae73,email,upgrade,9.3,resolved,5.5,06ca84ca3e4fe39c,2024-11-10
be956d4df2847d73,4bff6814ca7d7561,branch,upgrade,1.2,resolved,2.4,c76eb8bd11bd6115,2024-05-20
4dd9527c9df27415,22d5bb56573939bc,app,technical,0.5,resolved,6.2,c423299841bcd116,2024-09-30
da0fa4b7155ef8c1,0301680e7e8045c6,phone,upgrade,1.6,unresolved,9.9,0addca0233b2a77d,2024-11-01
a34a217a495f7bd7,bb1163efc37aff0d,app,upgrade,1.3,escalated,9.8,4cc9a85ce7df38b6,2024-11-23
88a3dc4086920890,7d5e2b48e263f4d1,app,upgrade,4.5,resolved,9.9,c423299841bcd116,2024-04-01
002c55c32cd4e1fb,53900e3fadc042d3,email,billing,4.4,escalated,1.2,3c4fd57ee2769348,2024-07-08
72ded1c44d536ba7,564c3c628e93587c,branch,billing,2.0,unresolved,4.0,5e638881d60146cc,2024-09-15
895b3530f689ed19,9e04230ae86651f3,email,general,3.1,resolved,1.9,32bd638578fd7f8f,2024-07-08
6e4e324ee033cc82,7d5e2b48e263f4d1,email,upgrade,2.1,resolved,9.1,c7c7ef357b5ecde0,2024-07-03
a6865e5a880d0175,1feaa13096450730,app,cancellation,4.2,unresolved,5.7,fedc2b2956802007,2024-02-01
a57cf2aab3f9069c,3d4dab7a8ecbf677,phone,general,7.3,escalated,8.7,b7dff30912eb0039,2024-08-26
bd8f020f1cf9865d,dd286cf412365357,chat,complaint,1.1,resolved,2.4,06ca84ca3e4fe39c,2024-06-02
04038ed49bfb8bcb,ea077a5eb6803562,phone,general,1.7,unresolved,6.2,1c39c989cc2a171c,2024-08-13
70f31e82bad4f2b8,4fe67b56bf4bf3dd,chat,upgrade,0.2,unresolved,1.1,32bd638578fd7f8f,2024-10-01
fc3792ad32017f43,afe40b8a8f0f3d84,chat,technical,3.8,resolved,8.0,ec398133ae662ffd,2024-06-17
03f7c90a9ca01405,fc66fb484f6ff20a,branch,cancellation,1.8,resolved,7.7,1fa6b70d2a59204a,2024-03-07
edb2da998ccb12f8,c71d88a3c296fdf2,branch,technical,11.0,unresolved,7.8,0addca0233b2a77d,2024-09-22
e11e5c258ce9d8fa,8560f29217da0829,phone,billing,5.1,resolved,7.0,b4b0a9df62e6341e,2024-07-27
f73724712c81aaac,9e0ee76af6f63d14,email,complaint,5.5,resolved,9.5,5e638881d60146cc,2024-11-29
00965881a221cd0e,fb35e6d2e1868891,phone,billing,2.8,unresolved,9.6,ddf170a476086c6f,2024-11-14
2821ac9a65264d3b,50d6200e599a11a6,app,technical,0.5,resolved,9.4,1a74383a109cb319,2024-01-25
3aeba5b8c4cb2458,e2bf979250213981,app,upgrade,3.6,resolved,5.3,2cd0bba07e3f4cdf,2024-12-20
f1b28501789b2b53,1b2ee82dc979a6cc,email,technical,2.2,unresolved,6.9,3c4fd57ee2769348,2024-10-28
4f63428e33bfeb4e,e600a61f7d1ab6b4,chat,complaint,0.3,resolved,8.8,0823317874a6b052,2024-08-03
5904faed3040e578,0b80468f1b1e962d,email,general,2.3,resolved,8.4,c7c7ef357b5ecde0,2024-06-08
ac9b6bacb164b95c,0d0033838b14a9bf,phone,complaint,3.4,resolved,2.0,0823317874a6b052,2024-09-19
f93be67c69bf0434,90378b5f74c6c6ee,email,technical,1.7,resolved,1.1,544a618267704438,2024-02-24
391b05c935b9786f,ea41aee0b5febb6b,email,complaint,0.8,resolved,4.8,ddf170a476086c6f,2024-09-13
5eb1fae81132b5ab,aa3b32f4bbac4e77,chat,technical,3.6,resolved,6.7,3370822d9a67b2b4,2024-04-18
